id,STOI,PESQ,SI-SDR,MOS,MOS_z_score_vs_ref,MOS_percentile_rank_vs_ref,PESQ_z_score_vs_ref,PESQ_percentile_rank_vs_ref,STOI_z_score_vs_ref,STOI_percentile_rank_vs_ref,SI-SDR_z_score_vs_ref,SI-SDR_percentile_rank_vs_ref
TUM0009_0303_A__20250602__Re-narración_de_video__bJU9.wav,0.904092907905579,2.11559128761291,12.0451707839966,2.2180731,0.28193856052897126,64.55696202531645,-0.00039646582688846154,53.164556962025316,0.3991812045494802,56.118143459915615,0.17140487089994175,51.47679324894515
PRUEBA__Audifono_4__20250522__Recuerdo_agradable__DwDm.wav,0.82652872800827,1.32350611686707,6.92744445800781,1.329828,-1.2191251421286085,10.126582278481013,-1.1234924403973825,19.40928270042194,-0.18789774755218738,31.645569620253166,-0.3835266348476214,27.426160337552744
TUM0004_0126_A__20241111__Recuerdo_agradable__U5Kk.wav,0.820878386497498,1.51048374176025,5.67796945571899,0.9602138,-1.8437437970548438,0.8438818565400844,-0.858377241163759,27.0042194092827,-0.2306648673432095,29.957805907172997,-0.5190112231682188,23.628691983122362
LIM0004_0014_P__20241011__Recuerdo_agradable__o8gZ.wav,0.928244709968567,2.14226007461548,16.2858047485352,1.2981894,-1.2725918643913061,8.438818565400844,0.03741715376285973,54.85232067510549,0.581984847484637,63.71308016877637,0.6312304343176949,69.62025316455697
LIM0004_0103_A__20250317__Lámina_1__1DoJ.wav,0.897132396697998,2.06298685073853,8.86273002624512,2.2156534,0.27784945962504237,64.55696202531645,-0.07498419133945385,50.63291139240506,0.3464974833878737,52.742616033755276,-0.1736774037584692,36.708860759493675
LIM0007_0129_A__20250602__Lámina_1__n6kE.wav,0.854956984519959,1.70978307723999,14.0740594863892,1.8243567,-0.38341089896257274,38.81856540084388,-0.5757911132084704,34.177215189873415,0.02727414061907967,37.9746835443038,0.3914037905169285,62.025316455696206
LIM0004_0007_A__20241017__Recuerdo_agradable__fB2S.wav,0.841193914413452,1.48873639106751,8.91638660430908,1.1163825,-1.579831092035451,3.3755274261603376,-0.8892127660828668,26.160337552742618,-0.07689776948849127,34.59915611814346,-0.16785924863221952,37.130801687763714
LIM0004_0054_P__20250114__Rutina__msYT.wav,0.911009848117828,1.945432305336,11.6301765441895,1.7637795,-0.4857815578366029,35.0210970464135,-0.24166454543537594,44.72573839662447,0.4515351392772548,58.64978902953587,0.12640571234719813,50.21097046413502
TUM0003_0065_A__20241206__Rutina__LnRd.wav,0.960736989974976,2.24846887588501,14.9741735458374,1.8709123,-0.304735630936388,41.35021097046413,0.18801040001369995,59.91561181434599,0.8279171028480228,85.23206751054853,0.48900604951572985,66.24472573839662
LIM0007_0113_A__20250514__Recuerdo_agradable__wlAv.wav,0.922539591789246,2.03881001472473,11.5774812698364,1.7677735,-0.4790320149138055,35.44303797468355,-0.10926447862141596,50.21097046413502,0.5388031261441123,62.869198312236286,0.12069179447041582,49.78902953586498
IQT0012_0073_A__20250402__Recuerdo_agradable__ReIk.wav,0.808147311210632,1.57253050804138,9.15648555755615,1.7874652,-0.44575460520603216,37.130801687763714,-0.7704012557279536,28.69198312236287,-0.3270256662124315,27.0042194092827,-0.1418245478360476,37.9746835443038
