id,STOI,PESQ,SI-SDR,MOS
TUM0004_0185_A__20250311__Rutina__x3Fc.wav,0.819656312465668,1.29724836349487,4.28886413574219,1.2139423
LIM0004_0103_P__20250317__Re-narración_de_video__QiCx.wav,0.968909800052643,2.06226205825806,12.9695234298706,1.9461819
LIM0010_0128_A__20250613__Rutina__jJpK.wav,0.946395874023438,2.61690759658813,16.9396209716797,2.225214
TUM0006_0129P__20250208__Rutina__6Gdv.wav,0.947566986083984,2.73157930374145,16.0024662017822,2.3693964
LIM0003_0143_A__20250507__Recuerdo_agradable__WKIy.wav,0.898219168186188,1.83157396316528,9.86795711517334,1.6539339
TUM0009_0316-P__20250609__Rutina__nkIi.wav,0.871619820594788,1.56121850013733,5.78938245773315,1.5320319
TUM0004_0259P__20250425__Rutina__qtqc.wav,0.907175958156586,1.62920427322388,10.4457769393921,1.4167813
LIM0004_0075_A__20250227__Re-narración_de_video__9K3P.wav,0.908573091030121,1.70321273803711,6.43816137313843,1.7293533
HUA0006_0013A__20241125__Re-narración_de_video__6Lhs.wav,0.909314811229706,1.77688372135162,11.5925188064575,2.2994053
LIM0006_0078_A__20250222__Recuerdo_agradable__uw9M.wav,0.933595538139343,2.01361751556396,10.1414136886597,2.2771113
LIM0006_0067_A__20250314__Recuerdo_agradable__fG32.wav,0.913548827171326,1.76240205764771,9.24392032623291,2.4849346
LIM0007_0135_A__20250528__Rutina__uyDh.wav,0.948326289653778,2.19858884811401,12.5508136749268,1.707063
IQT0004_0047_P__20250115__Rutina__VjQh.wav,0.738388657569885,1.30107307434082,0.964866816997528,1.5828614
TUM0008_0209P__20250409__Re-narración_de_video__qA0r.wav,0.96677964925766,2.55528283119202,18.5755081176758,1.7658103
IQT0011_0380_P__20250609__Rutina__uhcc.wav,0.669778406620026,1.23043608665466,-2.14148283004761,1.3050376
LIM0008_0103_P__20250328__Recuerdo_agradable__e2ub.wav,0.767686188220978,1.2607159614563,5.04799127578735,2.0354404
LIM0007_0078_P__20250314__Recuerdo_agradable__xDF4.wav,0.945812821388245,2.84722137451172,15.6139440536499,1.9623944
LIM0003_0091_A__20250219__Rutina__5icf.wav,0.8099644780159,1.68112707138062,7.64425611495972,1.9149888
LIM0007_0005_A__20241016__Recuerdo_agradable__VmAF.wav,0.970770537853241,3.06235766410828,17.6637077331543,2.0163534
LIM0004_0111_A__20250327__Re-narración_de_video__6nZy.wav,0.911470055580139,1.84275686740875,11.5940647125244,1.8294095
LIM0003_0152_P__20250513__Recuerdo_agradable__7pWd.wav,0.916166543960571,1.89726996421814,13.1032962799072,2.0572565
LIM0002_0007_P__20241018__Recuerdo_agradable__sXP0.wav,0.880139589309692,2.12413763999939,11.7347841262817,1.789402
LIM0007_0038_P__20250116__Re-narración_de_video__ym1i.wav,0.948125839233398,2.87359237670898,19.3831806182861,2.039904
TUM0003_0003_P__20240920__Recuerdo_agradable__12ty.wav,0.940407931804657,2.17800617218018,10.0922517776489,2.1398582
LIM0007_0092_P__20250410__Recuerdo_agradable__eoKR.wav,0.952660918235779,2.31844615936279,13.2469902038574,2.1210866
LIM0004_0050_A__20241218__Recuerdo_agradable__PKT4.wav,0.889164566993713,2.1129093170166,13.176760673523,1.4859955
LIM0003_0103_A__20250312__Re-narración_de_video__fV9V.wav,0.902028024196625,1.66547632217407,8.33992958068848,1.865702
TUM0002_0141_A__20250310__Recuerdo_agradable__Sib5.wav,0.829853713512421,1.50992369651794,5.37597274780273,1.6588691
LIM0006_0109_A__20250327__Re-narración_de_video__0P0R.wav,0.820567667484283,1.46796095371246,3.55327606201172,2.0707164
LIM0002_0091_A__20250307__Re-narración_de_video__Uq4A.wav,0.876135170459747,1.55386185646057,8.39600276947022,1.8246882
TUM0005_0329_P__20250507__Re-narración_de_video__k0Jf.wav,0.90474134683609,1.72361254692078,10.5284070968628,2.3016238
LIM0007_0135_A__20250528__Re-narración_de_video__9FT2.wav,0.969887673854828,2.88560056686401,15.9562606811523,1.8131629
TUM0003_0171_P__20250313__Recuerdo_agradable__KjAK.wav,0.872227489948273,1.64884030818939,10.4947729110718,1.2223454
LIM0008_0017_P__20241204__Re-narración_de_video__ztIs.wav,0.916219830513001,2.4097113609314,13.4757299423218,2.8244312
TUM0004_0092_P__20250120__Rutina__sakB.wav,0.852875530719757,1.49392938613892,7.98662662506104,1.7968745
TUM0002_0230A__20250429__Re-narración_de_video__3azW.wav,0.886608481407166,1.74023699760437,11.6588621139526,1.4566061
IQT0011_0116_A__20250327__Recuerdo_agradable__STCo.wav,0.927408337593079,2.15490627288818,10.7223405838013,2.0799093
IQT0011_0156_P__20250409__Recuerdo_agradable__0ySc.wav,0.878940224647522,1.84252572059631,12.6444721221924,1.5080483
IQT0008_0136p__20250516__Recuerdo_agradable__95OI.wav,0.885646939277649,1.9028103351593,11.13072681427,2.0202663
IQT0011_0380_P__20250609__Recuerdo_agradable__gnge.wav,0.608242869377136,1.19034266471863,-6.49272918701172,1.3921515
LIM0004_0004_A__20241011__Recuerdo_agradable__NdhD.wav,0.649962365627289,1.30211341381073,2.49521136283875,1.7150503
TUM0004_0247A__20250423__Rutina__4vnD.wav,0.863329887390137,1.48952996730804,8.06788539886475,1.1613142
TUM0004_0115_A__20241105__Rutina__SrCI.wav,0.934499740600586,2.24724626541138,11.899806022644,1.8297329
TUM0010_0087A__20241205__Recuerdo_agradable__vIfY.wav,0.871674001216888,1.85841917991638,18.7044639587402,1.9522704
TUM0010_0337A__20250528__Rutina__Mxf0.wav,0.94038724899292,2.38810396194458,12.4366865158081,1.741417
LIM0005_0005_P__20241030__Recuerdo_agradable__WU6b.wav,0.886605083942413,1.59376811981201,6.80885219573975,2.478123
TUM0008_0298_A__20250604__Lámina_1__oIb7.wav,0.691701889038086,1.19764947891235,-3.02159428596497,1.0579883
TUM0003_0167_A__20250325__Recuerdo_agradable__3n1d.wav,0.842584371566772,1.37615537643433,4.06214046478272,1.8744473
LIM0006_0053_P__20250124__Recuerdo_agradable__jdsW.wav,0.934059500694275,2.67288160324097,15.8995084762573,2.3995261
HUAOOO5_0129P__20250503__Recuerdo_agradable__sEUp.wav,0.952702105045319,2.74791860580444,16.3009872436523,1.9051808
LIM0004_0060_P__20250122__Rutina__nSnV.wav,0.892515420913696,1.88026309013367,11.5983762741089,1.9376506
LIM0002_0187_A__20250606__Rutina__4CjT.wav,0.859452426433563,1.89141035079956,14.0391931533813,1.9787034
TUM0009_0288_A__20250526__Recuerdo_agradable__goev.wav,0.880767703056335,1.73363757133484,9.11838817596436,2.0841787
LIM0005_0115_P__20250324__Recuerdo_agradable__s3HT.wav,0.884358286857605,1.60861504077911,7.55473709106445,1.2437822
TUM0009_0198A__20250327__Recuerdo_agradable__c1rg.wav,0.894642293453217,1.79159688949585,9.20611190795898,1.6730137
LIM0004-0081-A__20250220__Recuerdo_agradable__jRmk.wav,0.873612523078918,1.56624186038971,8.91387844085693,1.2997638
LIM0004_0058_A__20250125__Rutina__cXjm.wav,0.875650346279144,1.65052425861359,8.53941440582275,1.8532335
LIM0007_0077_A__20250313__Re-narración_de_video__QBiA.wav,0.916081309318543,1.90408408641815,10.9551095962524,1.7981969
LIM0006_0089_P__20250313__Recuerdo_agradable__8XG5.wav,0.921133875846863,1.98149454593658,10.4212942123413,2.075061
LIM0008_0109_A__20250405__Rutina__hBCF.wav,0.928554952144623,1.58962953090668,7.9784083366394,1.7479235
PRUEBA_Audifono_2__20250512__Recuerdo_agradable__MSe4.wav,0.951523661613464,2.33729219436645,13.5010747909546,2.0637789
TUM0003_0194P__20250401__Rutina__Qcvv.wav,0.761658012866974,1.81122612953186,9.07284450531006,0.94591266
TUM0009_0324_A__20250612__Recuerdo_agradable__Wh8A.wav,0.957699954509735,2.99645614624023,17.7760219573975,2.2543964
LIM0005_0013A__20241111__Recuerdo_agradable__Be2v.wav,0.9210205078125,1.96161639690399,9.40946483612061,2.1072304
TUM0003_0167_P__20250325__Recuerdo_agradable__DIWX.wav,0.82958859205246,1.13840210437775,-1.85275638103485,2.2029474
LIM0007_0005_A__20241016__Re-narración_de_video__vuX0.wav,0.976966202259064,2.87841892242432,18.6777381896973,2.0009043
00009_0011__20241204__Rutina__eD63.wav,0.869702637195587,1.84499073028564,9.12190055847168,1.1623292
TUM0002_0230A__20250429__Lámina_1__XDcr.wav,0.909748613834381,1.71910381317139,10.9965295791626,1.490507
TUM0007__0191A__20250422__Recuerdo_agradable__6WJ5.wav,0.886524260044098,1.9302351474762,14.1953172683716,1.3638121
TUM0009_0288_A__20250526__Rutina__pqKG.wav,0.873662650585175,2.11171245574951,12.4155836105347,1.896318
LIM0008_0115_P__20250404__Recuerdo_agradable__yZbQ.wav,0.90227085351944,1.75161290168762,9.22005653381348,2.1282866
LIM0004_0050_P__20241218__Recuerdo_agradable__yVJc.wav,0.841898798942566,1.54373788833618,4.28722190856934,1.677329
LIM0002_0187_A__20250606__Recuerdo_agradable__drSA.wav,0.833263754844666,1.46959781646729,7.50450277328491,1.336621
LIM0005_0035_P__20241106__Re-narración_de_video__lqKl.wav,0.930273592472076,2.09425091743469,15.7778081893921,1.8905668
IQT0011_0131_A__20250405__Recuerdo_agradable__wsyc.wav,0.90617698431015,1.82578217983246,10.7552185058594,2.1264353
TUM0004_0258P__20250428__Lámina_1__rc6E.wav,0.927459239959717,2.777503490448,17.7777805328369,2.6149504
IQT0007_0244_P__20250612__Recuerdo_agradable__cQ3w.wav,0.733235001564026,1.4239456653595,0.181145280599594,1.4285843
LIM0003_0035_P__20241030__Recuerdo_agradable__e18Q.wav,0.782951653003693,1.17358863353729,-0.0434360541403294,1.1692506
LIM0004_0096_P__20250226__Lámina_1__8JaV.wav,0.945009887218475,2.10326862335205,12.7856893539429,2.4399343
LIM0002_0111_P__20250324__Re-narración_de_video__VGQ5.wav,0.872691094875336,1.6841322183609,7.90368938446045,1.6404895
LIM0007_0049_A__20250116__Recuerdo_agradable__0Brg.wav,0.921999931335449,2.46131420135498,14.7020673751831,2.5415993
LIM0004_0055_P__20250126__Lámina_1__PtQ6.wav,0.94220358133316,2.67585206031799,17.7423534393311,2.4557383
LIM0005_0116_A__20250404__Recuerdo_agradable__aRKx.wav,0.850599765777588,1.38286638259888,4.94941997528076,1.5868201
LIM0002_0113_A__20250425__Re-narración_de_video__OEvy.wav,0.938368201255798,2.73741054534912,17.5296611785889,1.7925228
LIM0005_0116_P__20250404__Re-narración_de_video__RGtf.wav,0.913638174533844,2.03884387016296,10.2847862243652,1.3899359
HUA0004_0195P__20250421__Rutina__NZR6.wav,0.92640495300293,2.14454746246338,11.7377710342407,1.5287145
LIM0002_0194_A__20250603__Rutina__scmB.wav,0.843236863613129,1.38285899162292,1.92146170139313,1.7259592
IQT0009_0159_A__20250610__Rutina__ZEic.wav,0.771146833896637,1.31842339038849,6.24183988571167,1.0301992
PRUEBALim005_0001_P__20250227__Recuerdo_agradable__7a9z.wav,0.931788921356201,2.57465124130249,17.6424369812012,2.3584037
LIM0008_0097_P__20250402__Recuerdo_agradable__t3Fg.wav,0.466582834720612,1.16254281997681,-12.4709482192993,0.92430615
LIM0005_0139_P__20250506__Recuerdo_agradable__RiXt.wav,0.758229553699493,1.167635679245,-4.75651407241821,1.3972312
LIM0007_0118_A__20250512__Recuerdo_agradable__PzYP.wav,0.941564619541168,2.51234722137451,15.27219581604,1.8958346
IQT0011_0031_I_P__20250304__Recuerdo_agradable__aXHs.wav,0.857018887996674,1.38223075866699,5.41275644302368,1.0703287
TUM0007_0208_A__20250522__Rutina__yWsT.wav,0.933628678321838,1.97346115112305,13.4561586380005,2.318222
TUM0008_0298_A__20250604__Recuerdo_agradable__Orr2.wav,0.8021280169487,1.27620327472687,1.98145043849945,1.0656688
LIM0006_0128_A__20250403__Lámina_1__q9er.wav,0.702535748481751,1.12805199623108,-3.46657466888428,1.7927647
LIM0006_0042_P__20241220__Rutina__1Hbi.wav,0.854574263095856,1.7260537147522,6.57353782653809,1.7589196
LIM0006_0144_A__20250515__Rutina__I7Ld.wav,0.930883347988129,2.17086982727051,9.54534816741943,1.6940897
HUA0005_0128A__20250503__Rutina__EIxB.wav,0.951833546161652,2.16613912582397,5.29134654998779,2.181438
HUA0005_0128A__20250503__Recuerdo_agradable__jpzt.wav,0.973504662513733,3.31157612800598,20.0003623962402,2.971234
IQT0011_0116_A__20250327__Lámina_1__4sNh.wav,0.853676378726959,1.69205725193024,9.9053430557251,1.4504555
LIM0002_0091_A__20250307__Recuerdo_agradable__FNnJ.wav,0.839383125305176,1.81037044525146,8.18029308319092,2.1739476
LIM0007_0059_A__20250126__Rutina__SiJ6.wav,0.985519051551819,3.03850245475769,21.6059303283691,2.0823553
LIM0007_0034_A__20250117__Re-narración_de_video__pPhr.wav,0.974947690963745,2.41345834732056,20.299955368042,3.3717432
LIM0007_0075_A__20250314__Recuerdo_agradable__VQPf.wav,0.937232971191406,2.22079133987427,13.6432123184204,2.414267
LIM0005_0035_A__20241030__Re-narración_de_video__rwmL.wav,0.901201903820038,1.98066997528076,12.1430025100708,1.6163106
TUM0002_0137_A__20250307__Recuerdo_agradable__uPY4.wav,0.902727723121643,1.85173463821411,11.9439868927002,1.7164646
TUM0004_0258P__20250428__Recuerdo_agradable__Aami.wav,0.92944073677063,2.42941570281982,18.2511711120605,2.1431913
LIM0004_0188_P__20250612__Rutina__FkkP.wav,0.926258265972137,2.37241363525391,12.6019916534424,1.3332789
LIM0009_0015_P__20241016__Recuerdo_agradable__UE82.wav,0.972102165222168,2.95000123977661,18.5040645599365,1.8215042
LIM0007_0034_P__20250117__Recuerdo_agradable__iUSs.wav,0.945872485637665,2.04417848587036,16.0663642883301,2.1482804
LIM0007_0060_A__20250205__Recuerdo_agradable__l4Pj.wav,0.878478407859802,1.53128528594971,6.89849233627319,1.9673022
IQT0008_0095P__20250609__Rutina__goZG.wav,0.948135614395142,2.87649703025818,15.8095855712891,1.96215
LIM0007_0094_A__20250406__Recuerdo_agradable__9sjl.wav,0.918908953666687,1.89681804180145,10.2758769989014,1.8877635
IQT0007_0245_P__20250612__Rutina__j615.wav,0.941693544387817,2.54879570007324,18.9842472076416,1.4297042
LIM0008_0062_P__20250203__Recuerdo_agradable__UQd8.wav,0.80655825138092,1.43283677101135,4.76754093170166,1.6213157
LIM0004_0063_A__20250129__Re-narración_de_video__tCdT.wav,0.901909530162811,1.62703323364258,4.66524887084961,1.6343819
HUA0008_0218P__20250407__Recuerdo_agradable__pomA.wav,0.681913375854492,1.2892404794693,-1.07694959640503,1.2210556
LIM0007_0076_A__20250402__Rutina__7P2m.wav,0.743764460086823,1.27406179904938,-1.60962653160095,1.0531493
IQT0009_0160_A__20250610__Lámina_1__GJd6.wav,0.193523645401001,1.13969969749451,-22.0581207275391,1.4116989
HUA0007_0136A__20250511__Re-narración_de_video__40yT.wav,0.921630322933197,1.87289118766785,10.9838008880615,2.128615
HUA0005_0021A__20241108__Recuerdo_agradable__RXQw.wav,0.881502151489258,1.75072956085205,7.29114961624146,1.8395803
LIM0008_0066__20250213__Recuerdo_agradable__utFi.wav,0.90581876039505,1.7528030872345,8.11377811431885,1.7279667
TUM0006_0163__20250402__Re-narración_de_video__MZM1.wav,0.871798574924469,1.43163275718689,4.39248180389404,1.2848601
LIM0003_0011_A__20241025__Re-narración_de_video__7A0E.wav,0.937287509441376,2.30416107177734,15.3910913467407,2.0563262
HUA0004_0068A__20250129__Lámina_1__BvWD.wav,0.937852740287781,2.30064821243286,14.5838584899902,1.5193636
LIM0002_0121_A__20250329__Recuerdo_agradable__7Jla.wav,0.822941541671753,1.30225110054016,3.40103387832642,1.2567753
IQT0004_0115_A__20250402__Re-narración_de_video__ky4g.wav,0.895651817321777,2.13872861862183,15.2473669052124,1.6433543
HUA0005_0002__20241214__Re-narración_de_video__3zUW.wav,0.965526700019836,2.54443597793579,17.1377944946289,2.6640213
LIM0010_0040_A__20250312__Recuerdo_agradable__WzGP.wav,0.833395063877106,1.46434950828552,3.27891898155212,1.9650072
TUM0009_0258P__20250502__Rutina__GQQz.wav,0.928677678108215,2.6535792350769,16.6013526916504,1.9792516
TUM0010_0003A__20240920__Rutina__em26.wav,0.976265728473663,2.30682921409607,22.8988456726074,2.0489635
LIM0003_0152_P__20250513__Rutina__qEPN.wav,0.847822368144989,1.24918735027313,4.2929310798645,1.7363188
LIM0007_0108_A__20250427__Recuerdo_agradable__iroo.wav,0.894715845584869,1.61092042922974,8.71768093109131,1.9399111
LIM0006_0128_P__20250403__Recuerdo_agradable__yoog.wav,0.969437420368195,1.86676609516144,10.9900913238525,2.4821672
LIM0002_0098_P__20250318__Lámina_1__JATA.wav,0.843784987926483,1.66224050521851,2.65082693099976,2.3316417
LIM0007_0148_P__20250604__Recuerdo_agradable__jdGa.wav,0.949772238731384,2.14145755767822,15.0214958190918,2.3375232
LIM0005_0116_P__20250404__Rutina__3Y9c.wav,0.962363719940186,3.08486533164978,17.1626377105713,1.9030193
TUM0006_0163-P__20250402__Re-narración_de_video__4jZ3.wav,0.884368240833283,2.13992714881897,11.6094083786011,1.891764
LIM0002_0098_P__20250318__Re-narración_de_video__yVKf.wav,0.853267371654511,1.79742538928986,12.5552635192871,2.4516616
TUM0003_0193_A__20250331__Rutina__EZZA.wav,0.95902019739151,2.38493156433105,14.3316783905029,2.2161887
TUM0004_0258P__20250428__Rutina__06Re.wav,0.936224699020386,1.39406645298004,10.0842847824097,1.7988284
TUM0004_0109A__20250125__Re-narración_de_video__iEeW.wav,0.936199605464935,1.73238921165466,11.9318447113037,2.087074
LIM0006_0128_A__20250403__Recuerdo_agradable__ABZr.wav,0.820367991924286,1.1173939704895,-3.3907299041748,1.5681508
